"example_id","frame_id","english","georgian","context","usage_tip"
"pb_018","polypersonal_benefactive_present","Are you making me coffee?","შენ მე ყავას მიკეთებ?","Checking.","Yes/no questions keep the same form; add ?"
"pb_019","polypersonal_benefactive_present","Are you making him coffee?","შენ მას ყავას უკეთებ?","Clarifying.","For “for him/her”, use the form with უ-: …უკეთებ."
"pb_020","polypersonal_benefactive_present","Who are you making coffee for?","ვის ყავას უკეთებ?","Curious.","Use ვის to ask “for whom?” in beneficiary questions."
"pb_021","polypersonal_benefactive_present","What are you making for me?","რას მიკეთებ?","Asking what it is.","Use რას when asking “what?” as the thing being made/done."
"pb_022","polypersonal_benefactive_present","I’m not making you coffee.","მე შენ ყავას არ გიკეთებ.","Refusing.","To negate, put არ directly before the verb."
"pb_023","polypersonal_benefactive_present","He isn’t making me coffee.","ის მე ყავას არ მიკეთებს.","Plan change.","Negation does not change the beneficiary; only the verb gets negated."
"pb_024","polypersonal_benefactive_present","They aren’t writing me a letter.","ისინი მე წერილს არ მიწერენ.","Bad news.","Keep the same receiver form; negate the verb with არ."
"pb_025","polypersonal_benefactive_present","I’m making you coffee now.","მე შენ ყავას ახლა გიკეთებ.","Right away.","You can add a time word like ახლა without changing the verb pattern."
"pb_026","polypersonal_benefactive_present","I’m making you coffee quickly.","მე შენ ყავას სწრაფად გიკეთებ.","In a hurry.","You can add one manner adverb (like სწრაფად) without changing the core frame."
"inst_001","instrumental_means","I write with a pen.","მე კალმით ვწერ.","Basic tool use.","Use -ით to show the tool you use: კალმით = 'with a pen'."
"inst_002","instrumental_means","I eat with a fork.","მე ჩანგლით ვჭამ.","At a meal.","Put the tool in -ით to mean 'with': ჩანგლით = 'with a fork'."
"inst_003","instrumental_means","I am going by taxi.","მე ტაქსით მივდივარ.","Getting somewhere.","-ით also works for transport: ტაქსით = 'by taxi'."
"inst_004","instrumental_means","You write with a pen.","შენ კალმით წერ.","Watching someone write.","Change the person by changing the verb; the tool phrase stays the same."
"inst_005","instrumental_means","He writes with a pen.","ის კალმით წერს.","Talking about someone.","3rd person often ends in -ს: წერს."
"inst_006","instrumental_means","We write with a pen.","ჩვენ კალმით ვწერთ.","Group work.","Plural 'we' commonly ends in -თ: ვწერთ."
"inst_007","instrumental_means","You guys write with a pen.","თქვენ კალმით წერთ.","Classroom.","Plural 'you' uses -თ: წერთ."
"inst_008","instrumental_means","They write with a pen.","ისინი კალმით წერენ.","Describing a group.","Plural 'they' often ends in -ენ: წერენ."
"inst_009","instrumental_means","I draw with a pencil.","მე ფანქრით ვხატავ.","Sketching.","Swap the tool: ფანქრით = 'with a pencil'."
"inst_010","instrumental_means","I work with a computer.","მე კომპიუტერით ვმუშაობ.","Work setup.","Use -ით for the means/tool you use: კომპიუტერით."
"inst_011","instrumental_means","I am calling you by phone.","მე ტელეფონით გირეკავ.","Quick contact.","-ით can mean 'by/using': ტელეფონით = 'by phone'."
"inst_012","instrumental_means","I study using the internet.","მე ინტერნეტით ვსწავლობ.","Learning.","Use -ით for the method/means: ინტერნეტით = 'using the internet'."
"inst_013","instrumental_means","I open the door with a key.","მე გასაღებით კარს ვაღებ.","At the door.","You can keep the tool phrase before the verb: გასაღებით … ვაღებ."
"inst_014","instrumental_means","I eat salad with a fork.","მე ჩანგლით სალათს ვჭამ.","At lunch.","You can add the thing you act on (salad) and still keep the tool in -ით."
