word_key,key,img_key,EnglishWord,PartOfSpeech,GeorgianWord,hint,priority,group,ExampleEnglish1,ExampleGeorgian1,tips
bicycle,bicycle,bicycle,bicycle,noun,ველოსიპედი,transportation,1,general,He rides a bicycle to school,ის ველოსიპედით სკოლაში მიდის,
chair,chair,chair,chair,noun,სკამი,home,1,general,The chair is broken,სკამი გატეხილია,
besides,besides,besides,besides,adverb,გარდა ამისა,adverb,1,general,"Besides this, we need bread","გარდა ამისა, პურიც გვჭირდება",
forty_one,forty_one,forty_one,41,noun,ორმოცდაერთი,numbers,1,general,Forty-one children are playing,ორმოცდაერთი ბავშვი თამაშობს,
fifty,fifty,fifty,50,noun,ორმოცდაათი,numbers,1,general,Fifty letters arrived,ორმოცდაათი წერილი მოვიდა,"Two (ორ) times twenty (ოცი) plus ten (ათი). Literally ""Twotwentyten""."
above,above,above,above,preposition,ზემოთ,preposition,1,general,The lamp is above the table,ლამპა მაგიდის ზემოთაა,
goodbye_informal,goodbye_informal,goodbye_informal,Goodbye (informal),phrase,კარგად იყავი!,phrase,2,phrases,— Goodbye! — You too!,— კარგად იყავი! — შენც ასევე!,"Literally ""Be well!"" (singular)."
sad,sad,sad,sad,adjective,სევდიანი,adjective,1,general,She looks sad,ის სევდიანად გამოიყურება,Root is სევდა (sorrow/melancholy).
listen,listen_inf,listen,to listen,verb-inf,მოსმენა,verb,2,verbs,Listening to music is relaxing,მუსიკის მოსმენა დამამშვიდებელია,
listen,listen_p1s,listen,I listen,verb-p1s,მე ვუსმენ,verb,2,verbs,I'm listening to you,მე გისმენ,
listen,listen_p2s,listen,You listen,verb-p2s,შენ უსმენ,verb,2,verbs,Are you listening?,მისმენ?,
listen,listen_p3s,listen,He/She/It listens,verb-p3s,ის უსმენს,verb,2,verbs,She listens carefully,ის ყურადღებით უსმენს,
listen,listen_p1p,listen,We listen,verb-p1p,ჩვენ ვუსმენთ,verb,2,verbs,We listen to the news,ჩვენ ვუსმენთ ახალ ამბებს,
listen,listen_p2p,listen,You (pl) listen,verb-p2p,თქვენ უსმენთ,verb,2,verbs,Listen to me,მომისმინეთ,
listen,listen_p3p,listen,They listen,verb-p3p,ისინი უსმენენ,verb,2,verbs,They listen to the radio,ისინი რადიოს უსმენენ,
green,green,green,green,adjective,მწვანე,color,1,general,The grass is green,ბალახი მწვანეა,
fast,fast,fast,fast,adjective,სწრაფი,adjective,1,general,The train is fast,მატარებელი სწრაფია,
how,how,how,how,adverb,როგორ,adverb,1,general,How did this happen?,როგორ მოხდა ეს?,
under,under,under,under,preposition,ქვეშ,preposition,1,general,The shoes are under the bed,ფეხსაცმელი საწოლის ქვეშაა,
slow,slow,slow,slow,adjective,ნელი,adjective,1,general,The river is slow,მდინარე ნელია,
old_age,old_age,old_age,old (antonym to young),adjective,მოხუცი,adjective,1,general,The old man is tired,მოხუცი დაღლილია,"Used only for people/animate beings. For objects, use ძველი."
i_will_pay_by_card,i_will_pay_by_card,i_will_pay_by_card,I will pay via card,phrase,ბარათით გადავიხდი,phrase,2,phrases,"I will pay by card, thanks","ბარათით გადავიხდი, გმადლობთ",
day,day,day,day,noun,დღე,time,1,general,Today is a good day,დღეს კარგი დღეა,
dance,dance_inf,dance,to dance,verb-inf,ცეკვა,verb,2,verbs,Dancing with you is fun,შენთან ცეკვა სასიამოვნოა,
dance,dance_p1s,dance,I dance,verb-p1s,მე ვცეკვავ,verb,2,verbs,I dance well,მე კარგად ვცეკვავ,
dance,dance_p2s,dance,You dance,verb-p2s,შენ ცეკვავ,verb,2,verbs,You dance beautifully,შენ ლამაზად ცეკვავ,
dance,dance_p3s,dance,He/She/It dances,verb-p3s,ის ცეკვავს,verb,2,verbs,She dances every day,ის ყოველდღე ცეკვავს,
dance,dance_p1p,dance,We dance,verb-p1p,ჩვენ ვცეკვავთ,verb,2,verbs,We dance together,ჩვენ ერთად ვცეკვავთ,
dance,dance_p2p,dance,You (pl) dance,verb-p2p,თქვენ ცეკვავთ,verb,2,verbs,Do you dance?,თქვენ ცეკვავთ?,
dance,dance_p3p,dance,They dance,verb-p3p,ისინი ცეკვავენ,verb,2,verbs,They dance at the party,ისინი წვეულებაზე ცეკვავენ,
tuesday,tuesday,tuesday,Tuesday,noun,სამშაბათი,days_of_week,1,general,on Tuesday,სამშაბათს,Literally: Third (სამ) Saturday (შაბათი).
man,man,man,man,noun,კაცი,people,1,general,The man is outside,კაცი გარეთაა,
credit_card,credit_card,credit_card,(credit) card,noun,ბარათი,money,1,general,I paid by card,ბარათით გადავიხადე,
cat,cat,cat,cat,noun,კატა,animal,1,general,The cat is sleeping,კატა სძინავს,
eventually,eventually,eventually,eventually,adverb,საბოლოოდ,adverb,1,general,"Eventually, we arrived",საბოლოოდ მოვედით,Root is ბოლო (end).
beer,beer,beer,beer,noun,ლუდი,beverages,1,general,He is drinking beer,ის ლუდს სვამს,
how_long_will_it_take,how_long_will_it_take,how_long_will_it_take,How long will it take?,phrase,რამდენი დრო დასჭირდება?,phrase,2,phrases,— How long will it take? — About five minutes.,— რამდენი დრო დასჭირდება? — დაახლოებით ხუთი წუთი.,
thirty,thirty,thirty,30,noun,ოცდაათი,numbers,1,general,Thirty students are in the class,ოცდაათი სტუდენტი კლასშია,Twenty (ოცი) and (და) ten (ათი).
sleep,sleep_inf,sleep,to sleep,verb-inf,ძილი,verb,2,verbs,I want to sleep,ძილი მინდა,
sleep,sleep_p1s,sleep,I sleep,verb-p1s,მე მძინავს,verb,2,verbs,I sleep here,მე აქ მძინავს,"Inversed verb. Literally ""To me it sleeps""."
sleep,sleep_p2s,sleep,You sleep,verb-p2s,შენ გძინავს,verb,2,verbs,Are you sleeping?,შენ გძინავს?,
sleep,sleep_p3s,sleep,He/She/It sleeps,verb-p3s,მას ძინავს,verb,2,verbs,The baby is sleeping,ბავშვს ძინავს,
sleep,sleep_p1p,sleep,We sleep,verb-p1p,ჩვენ გვძინავს,verb,2,verbs,We sleep well,ჩვენ კარგად გვძინავს,
sleep,sleep_p2p,sleep,You (pl) sleep,verb-p2p,თქვენ გძინავთ,verb,2,verbs,Do you sleep here?,თქვენ აქ გძინავთ?,
sleep,sleep_p3p,sleep,They sleep,verb-p3p,მათ ძინავთ,verb,2,verbs,They are sleeping,მათ ძინავთ,
pink,pink,pink,pink,adjective,ვარდისფერი,color,1,general,She wore a pink dress,მან ვარდისფერი კაბა ჩაიცვა,"Literally ""Rose-colored"" (ვარდი + ფერი)."
old_thing,old_thing,old_thing,old (antonym to new),adjective,ძველი,adjective,1,general,This is an old story,ეს ძველი ამბავია,"Used for things. For people, use მოხუცი."
water,water,water,water,noun,წყალი,beverages,1,general,The water is cold,წყალი ცივია,
inside,inside,inside,inside,preposition,შიგნით,preposition,1,general,The dog is inside,ძაღლი შიგნითაა,
beautiful,beautiful,beautiful,beautiful,adjective,ლამაზი,adjective,1,general,What a beautiful song!,რა ლამაზი სიმღერაა!,
dinner,dinner,dinner,dinner,noun,ვახშამი,food,1,general,We are cooking dinner,ჩვენ ვახშამს ვამზადებთ,Often refers to the evening meal (supper).
what_kind_of_dish_is_this,what_kind_of_dish_is_this,what_kind_of_dish_is_this,What kind of dish is this?,phrase,ეს რა კერძია?,restaurant,2,phrases,— What kind of dish is this? — It’s khinkali.,— ეს რა კერძია? — ეს ხინკალია.,
ninety,ninety,ninety,90,noun,ოთხმოცდაათი,numbers,1,general,Ninety people came,ოთხმოცდაათი ადამიანი მოვიდა,Four (ოთხ) times twenty (ოცი) plus ten (ათი).
buy,buy_inf,buy,to buy,verb-inf,ყიდვა,verb,2,verbs,Buying bread is necessary,პურის ყიდვა საჭიროა,
buy,buy_p1s,buy,I buy,verb-p1s,მე ვყიდულობ,verb,2,verbs,I buy bread,მე პურს ვყიდულობ,
buy,buy_p2s,buy,You buy,verb-p2s,შენ ყიდულობ,verb,2,verbs,What are you buying?,რას ყიდულობ?,
buy,buy_p3s,buy,He/She/It buys,verb-p3s,ის ყიდულობს,verb,2,verbs,She buys a dress,ის კაბას ყიდულობს,
buy,buy_p1p,buy,We buy,verb-p1p,ჩვენ ვყიდულობთ,verb,2,verbs,We buy wine,ჩვენ ღვინოს ვყიდულობთ,
buy,buy_p2p,buy,You (pl) buy,verb-p2p,თქვენ ყიდულობთ,verb,2,verbs,What are you buying?,რას ყიდულობთ?,
